,artist_name,duration,key,song_hotttnesss,tempo,time_signature,year
423,b'The Cosmosamatics',338.36363,3,0.0,65.054,4,0
424,b'Jackie Edwards',256.62649,1,0.2259402731643149,161.796,4,2006
425,b'Michael Card',182.72608,6,,115.258,1,0
426,b'Richard Galliano',197.17179,0,,230.992,4,0
427,b'Ensiferum',291.02975,7,0.6603443825872879,179.988,3,1999
428,b'Leila Chicot',293.27628,2,0.24994454633133426,90.008,4,0
429,b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack',334.78485,1,0.5786581877569713,95.816,4,1995
430,b'Erkki Junkkarinen',215.82322,4,0.0,100.612,4,0
431,b'A Static Lullaby',237.42649,7,0.5423075261686486,80.41,4,2005
432,b'Scar Symmetry',271.5424,6,0.716321271238986,150.086,4,2006
433,b'Oztara',207.51628,3,,191.929,4,2005
434,b'Sonia Dersion',269.87057,5,0.24762576384321291,173.936,4,2004
435,b'Christina Aguilera',266.73587,6,0.6224351372915203,117.984,4,2000
436,b'Headhunter',312.76363,8,0.21204540548371908,153.551,4,0
437,b'Eighteen Visions',172.19873,6,0.6603697057715096,131.079,4,2006
438,b'Baby Huey & The Baby Sitters',288.36526,2,0.476248227291196,132.973,1,1971
439,b'Elmore James',191.13751,0,,97.03,3,0
440,b'Rising Lion',280.45016,7,,88.137,4,0
441,b'George Harrison',359.73179,6,,133.383,4,0
442,b'Weezer',180.97587,2,0.7847122657964972,142.68,4,2001
443,b'Rodney O & Joe Cooley',217.41669,1,0.45193455272289035,107.185,4,1993
444,b'Boots Randolph',150.20363,0,0.37598430150044215,101.485,3,1963
445,b'Jackson United',204.93016,11,0.4454545254934259,90.636,4,2008
446,b'The Cosmosamatics',515.97016,8,,61.487,5,0
447,b'Bobbie Gentry',177.57995,2,,152.434,1,1968
448,b'Creedence Clearwater Revived',257.59302,0,0.23957751093749546,121.232,4,0
449,b'The Johnny Otis Orchestra',182.15138,5,,105.268,3,0
450,b'B.A.D.',102.03383,0,,95.655,4,0
451,b'Luar Na Lubre',251.81995,2,0.40003965695463956,229.913,3,2001
452,b'Circular',59.89832,1,0.2884816426560289,75.127,1,0
453,b'Fruko Y Sus Tesos',261.90322,10,0.6971815422849269,106.769,4,2004
454,b'The Bucketheads',365.71383,9,0.37598430150044215,120.876,5,1995
455,b'The Police',216.42404,7,,123.657,4,0
456,b'Kinky',101.14567,7,0.23784594307140036,144.954,4,0
457,b'The Real Kids',222.11873,11,0.4922998611335412,147.661,4,1996
458,b'Eddie Boyd',203.36281,2,,84.224,1,0
459,b'Tha Chamba',281.75628,8,0.1927269163448934,172.287,4,0
460,b'Jack Orsen & Taktlo$$',200.51546,10,,167.902,4,0
461,b'Olov Johansson_ Catriona Mckay',469.68118,7,,74.046,4,0
462,b'Shriekback',113.60608,2,0.23979456027401197,100.15,1,2005
463,b'Hatebreed',136.95955,0,0.0,85.771,4,2006
464,b'John Frizzell',133.19791,10,,210.898,4,2002
465,b'Sister Hazel',195.36934,5,0.6030301447935913,140.259,4,2010
466,b'J.J. Cale',202.94485,6,,133.398,1,1983
467,b'Precious Bryant',193.72363,4,0.24152448241652583,91.538,4,2005
468,b'Kings Of Leon',466.65098,9,,114.73,4,2007
469,b'Selena',388.51873,9,0.0,106.438,1,0
470,b'Brooke Valentine',261.53751,1,0.21508031850922793,111.936,4,2005
471,b'Krystof',262.55628,2,0.4574471670851005,93.015,4,2006
472,b'Claire Hamill',205.42649,9,,101.662,4,0
473,b'Los Originales De San Juan',263.6273,5,,179.502,3,0
474,b'Black Flag',1030.19057,0,0.4994458348006321,70.649,5,1982
475,b'Barbarito Diez',183.43138,0,0.0,85.878,5,0
476,b'Aaron Watson',217.39057,4,,155.896,4,2008
477,b'Mary Black',293.92934,5,0.5114243256864599,163.567,4,1999
478,"b""Satan's Host""",332.7473,11,0.0,121.553,4,0
479,b'The Impressions',159.29424,1,0.39200877147130697,81.586,5,0
480,b'Owl City',187.6371,5,,150.066,4,2007
481,b'Bobby Bland',181.49832,2,0.0,105.927,3,2006
482,b'Headliners',169.56036,4,0.0,88.001,3,2006
483,b'Jane Winther',145.68444,8,,27.163,1,0
484,b'The Rascals',223.89506,2,0.4050520032178189,113.058,1,0
485,b'Blind Blake',186.90567,0,,86.997,1,0
486,b'Emilia',174.81098,7,0.5692756506754788,86.62,4,0
487,b'C\xc3\xb3mplices',307.56526,0,0.5654510121736983,100.051,4,1991
488,b'Emilio',165.22404,10,,205.333,4,0
489,b'Nana Caymmi',216.86812,11,0.26586104921065007,179.575,1,0
490,b'Kasia Stankiewicz',304.06485,0,,134.051,4,2006
491,b'Turisas',146.59873,0,0.6538155609750993,160.009,4,2004
492,b'Ch\xc3\xa9co Feliciano And Joe King',273.65832,5,0.319565986882865,87.976,7,2006
493,b'Cache Cache',245.49832,3,,125.003,4,0
494,b'David Hudson',320.91383,4,,158.321,4,0
495,b'David Summers',321.33179,0,0.26586104921065007,132.858,4,0
496,b'Rummage',178.12853,10,,95.503,4,0
497,b'Adr Lavey',194.45506,6,,96.007,4,0
498,"b""Bill Boyd's Cowboy Ramblers""",203.75465,9,0.34580223396532944,99.487,4,0
499,b'Canis Dirus',722.20689,9,,200.169,3,0
500,b'Vickie Winans',358.71302,10,,124.194,7,0
501,b'Justin',149.49832,11,,109.702,3,0
502,b'La Portuaria',132.25751,0,,122.113,4,0
503,b'Antonis Remos',140.64281,0,,117.671,3,0
504,b'Percy Faith And His Orchestra',152.13669,2,0.0,179.264,5,0
505,b'Stars Like Fleas',264.51546,5,0.0,103.936,1,2007
506,b'Gaetano Donizetti',206.68036,4,,107.536,3,0
507,b'Shakira',148.1922,4,0.7011242862199815,115.066,1,1995
508,b'Maysa',230.3473,11,0.3347065490692206,91.191,1,0
509,b'Little Freddie King',443.55873,9,0.0,100.011,3,0
510,b'Ms. Dynamite',286.32771,9,0.4081108835105221,125.916,3,2005
511,b'Andy Russell',156.94322,0,,85.311,1,0
512,b'Blink-182',225.12281,7,0.6741647464524099,200.716,1,1997
513,b'Selena',329.58649,7,0.0,182.168,4,0
514,b'Kali',349.83138,6,,138.048,4,0
515,b'Vickie Winans',287.03302,9,,79.734,1,0
516,b'John Brown',151.27465,4,,87.453,4,0
517,b'Abysmal Dawn',250.3571,7,0.5382004517463866,125.086,1,2008
518,b'Chaotica',243.25179,4,,135.072,4,0
519,b'Lara & The Gumbo Lickers',232.85506,8,,93.425,7,0
520,b'Elvin Bishop',254.56281,7,0.4051157216913865,150.013,4,2005
521,b'Gordon Jenkins',190.48444,5,0.26586104921065007,66.988,4,0
522,b'1. Futurologischer Congress',107.49342,0,,80.315,5,0
523,b'Asleep At The Wheel',251.37587,0,0.2603382425674305,126.533,4,0
524,b'Neil Innes',190.74567,7,,141.116,4,0
525,b'Marcus Miller',409.05098,0,,152.194,3,0
526,b'Siouxsie',234.55302,8,0.590240597582417,115.033,4,2007
527,b'Claire Hamill',123.71546,9,0.3347065490692206,178.725,1,0
528,b'Alan Silvestri',504.05832,8,0.3016817567316363,154.172,4,2009
529,b'Sunnyland Slim',147.77424,9,,150.867,5,0
530,b'Byther Smith',269.7922,0,0.5355752222974167,94.554,3,2004
531,b'Dusminguet',199.13098,5,0.2884816426560289,196.188,4,2001
532,b'Rudolph Valentino',184.73751,7,,101.621,5,1992
533,b'Sylvia Patricia',259.34322,2,,144.073,4,0
534,b'Zeromancer',362.31791,2,0.6756968072898051,90.027,4,2009
535,b'Regina Belle',274.80771,0,,67.745,4,2004
536,b'Two Man Advantage',50.83383,0,0.0,210.982,1,0
537,b'Green Day',340.79302,7,0.43790988872736875,101.08,4,2005
538,b'Ayo',229.25016,10,,128.022,4,0
539,b'Donny Hathaway',231.18322,5,0.9977583963402685,92.98,1,0
540,b'Chico',332.01587,4,,126.938,4,0
541,b'KALIMBA',352.67873,0,0.4507622416414992,80.484,4,2009
542,b'SKOLD vs. KMFDM',327.88853,10,,127.0,4,0
543,b'Architecture In Helsinki',345.75628,5,0.0,100.032,4,0
544,b'Wailing Souls',214.38649,0,,124.788,4,1979
545,b'Kitaro',81.50159,8,0.34580223396532944,143.291,1,1993
546,b'Alice In Chains',256.522,10,0.8244328688683497,107.845,4,2009
547,b'Bobby Darin',163.52608,5,0.0,90.18,3,1995
548,b'Ini Kamoze',248.92036,9,,100.342,4,1995
549,b'9th Wonder featuring Defcon_ Phonte',289.54077,11,0.52549711888017,137.534,3,0
550,b'The Real Kids',148.06159,2,,179.13,4,0
551,b'Ill Nino',180.50567,8,0.0,104.984,4,2006
552,b'De La Ghetto',280.45016,7,0.6469957469238893,97.02,4,0
553,b'Baroness',270.52363,10,0.7421853190586772,176.066,3,2009
554,b'DMX / Eve / Jadakiss',265.22077,10,0.6040881780778032,185.094,4,2003
555,b'Melt Banana',51.61751,10,0.45404276609111616,86.571,1,0
556,b'M.I.K.E.',514.7424,11,,140.033,4,0
557,b'Willie Rosario',281.41669,7,0.5692756506754788,197.458,4,1999
558,b'Jude Taylor & His Burning Flames',260.46649,10,,102.731,4,1994
559,b'Placebo',246.96118,8,0.8502829016058919,142.116,4,2000
560,b'Metallica',252.3424,1,0.8010141414706841,167.486,4,1982
561,b'Sui Generis',234.52689,7,,124.604,4,0
562,b'The Red Telephone',273.55383,2,0.22701669673748312,117.329,4,0
563,b'T-Bone',229.09342,0,,208.416,4,0
564,b'Bill Douglas',331.07546,10,0.42744657148843085,105.535,4,0
565,b'DJ Spinn featuring Traxman',195.49995,4,,159.959,4,0
566,b'The Radio Dept.',256.02567,9,0.6825746483304002,88.02,1,2007
567,b'M\xc3\xb6tley Cr\xc3\xbce',254.01424,7,0.5351060248978569,127.745,4,1999
568,b'Shy FX & T Power',380.44689,4,,88.973,4,2005
569,b'Becky Baeling',247.66649,7,,132.892,4,2003
570,"b""Keb' Mo'""",190.56281,2,,89.966,4,2006
571,b'UKW',266.762,0,0.0,97.362,3,0
572,b'THE CHIFFONS',166.922,3,0.0,120.712,3,0
573,b'S. Solis y Orquesta',182.20363,0,0.19858671590744398,63.007,1,0
574,b'Commander Cody And His Lost Planet Airmen',188.70812,4,,104.823,3,1974
575,b'Commissioned',342.83057,8,0.0,157.869,4,0
576,b'Dee Clark',141.19138,8,,91.704,4,0
577,b'Cauterize',240.43057,1,0.714329037027886,97.148,4,2003
578,b'Laurie Berkner',233.45587,5,0.0,144.71,4,2001
579,b'DJ Slugo',199.20934,1,0.0,150.056,4,0
580,b'Joi',333.24363,7,0.4436950610126912,95.973,4,0
581,b'Simon & Garfunkel',194.35057,7,0.41967427880955327,151.5,4,2004
582,b'Beenie Man Featuring Wyclef And Redman',228.04853,1,,79.823,5,0
583,b'Robben Ford',298.37016,9,0.5033812362063191,111.903,4,2002
584,b'Greater Vision',223.76444,10,0.0,135.955,4,0
585,b'Anti-Flag',359.6273,6,0.5493423317879715,141.334,1,1999
586,b'Joe Lynn Turner',247.7971,5,0.42744657148843085,86.665,4,0
587,b'Rickie Lee Jones',221.12608,7,0.21204540548371908,70.331,1,0
588,b'Hysterie',389.642,0,0.0,130.032,4,2005
589,b'Aesop Rock',234.52689,4,0.6382979064233827,167.909,4,2001
590,b'Bobby Vee',227.05587,7,0.2574160464772813,117.454,4,0
591,b'Alfredo Guti\xc3\xa9rrez',130.16771,10,,86.199,4,0
592,b'Shelby Lynne',290.97751,7,0.39200877147130697,121.773,4,2005
593,b'Tora Tora',229.8771,9,0.3005928806392878,140.984,4,0
594,b'Franz Ferdinand',195.13424,7,,143.679,1,2005
595,b'Hot Chip',181.02812,1,0.338886720010706,126.14,4,2004
596,b'Gal Costa',193.35791,9,,137.941,4,1981
597,b'Kathy Mattea',44.64281,1,0.3231121208952123,146.894,1,2008
598,b'James Taylor',324.85832,7,0.5466354885721183,102.756,3,0
599,b'Der Moderne Man',183.30077,4,0.2707759989463275,147.679,1,0
600,b'Jeff Beck',286.27546,4,0.7714717530566267,145.917,1,0
601,b'Taboo',301.71383,9,0.0,131.968,4,0
602,b'BigElf',298.13506,0,0.6420910376375009,64.006,1,2003
603,b'Tanto Metro & Devonte',207.56853,6,0.0,105.671,4,0
604,b'Ray Kane',107.7024,9,,163.385,4,0
605,b'Ashes to Ashes',254.32771,7,,94.888,3,0
606,b'Kelly Clarkson',230.63465,9,,135.914,4,2009
607,b'Fudge Tunnel',124.94322,11,0.48023874797942395,120.703,4,1991
608,b'Edgar Bori',264.61995,11,,117.295,1,0
609,b'Jimmy Witherspoon',147.69587,3,,94.105,3,0
610,b'Eliane Elias',326.42567,5,0.21508031850922793,95.111,3,1992
611,b'Dave Eggar',225.04444,1,0.0,100.893,4,2002
612,b'Donnie Brooks',174.34077,0,,113.082,4,2001
613,b'2raumwohnung',357.85098,7,0.26586104921065007,125.995,5,2007
614,b'SOJA',235.17995,5,,145.949,4,0
615,b'Dinosaur Jr.',271.12444,0,,152.461,4,1991
616,b'Ulytau',233.76934,5,0.5090399144783007,140.13,4,0
617,b'The Nelons',200.202,7,,108.914,4,0
618,b'The Exies',201.87383,10,0.6923299273961755,113.326,4,2003
619,b'Babylon Disco',208.90077,0,0.33207098227937304,89.927,4,2007
620,b'Kaija Koo',227.36934,2,0.542965637572374,121.981,4,1995
621,b'Gus Viseur',180.00934,2,0.21204540548371908,90.177,4,2000
622,b'Dino',245.39383,0,,95.179,3,0
623,b'GG Allin',121.70404,8,0.38293509007501925,74.82,4,0
624,b'Zimbabwe Legit',235.91138,1,0.21031681680553188,100.145,4,0
625,b'Spinal Tap',235.41506,4,0.3347065490692206,129.318,4,1992
626,b'Der Moderne Man',159.55546,4,,105.29,4,0
627,b'Buzzcocks',219.19302,4,0.5506471533741789,176.153,4,1980
628,b'Stanley Clarke',282.69669,2,0.4890382091726831,84.064,3,1975
629,b'La Portuaria',148.00934,9,0.0,112.071,4,0
630,b'Hemdale',107.57179,10,0.3277366831778408,108.917,1,0
631,b'Jesse Malin and The St. Marks Social',243.722,9,0.47212111953959446,126.105,4,2007
632,b'3 Doors Down',230.42567,4,0.7049633169722248,86.82,4,2003
633,b'Ma Rainey',188.94322,4,,99.076,1,1927
634,b'Zombie Girl',260.54485,1,,129.984,4,2006
635,b'Daniel Johnston',311.53587,0,0.6874706409090017,106.742,4,0
636,b'Niraj Chag',262.5824,9,,90.013,5,0
637,b'Jo\xc3\xa3o Gilberto',197.19791,4,0.6316008180888096,127.782,4,2000
638,b'Bone Thugs-N-Harmony',255.73832,9,0.47405483093120077,101.167,1,2000
639,b'Ultraviolence',367.41179,1,0.21508031850922793,174.57,4,0
640,b'Los Chichos',191.68608,0,,150.955,4,1984
641,b'Christian McBride',692.06159,0,,121.201,4,0
642,b'Jim Kweskin',208.90077,10,,160.981,4,0
643,b'Utopia',239.59465,2,,173.841,3,0
644,b'Foxy Brown',222.92853,1,0.5889221675559065,93.056,4,0
645,b'Muse',156.96934,4,0.6528356953891383,127.547,1,0
646,b'String Trio Of New York',392.4371,9,0.0,130.316,5,0
647,b'Enthroned',89.15546,2,,90.66,3,2010
648,b'Mastodon',280.21506,5,0.5976407977147769,173.205,5,2001
649,b'Ram\xc3\xb3n Vargas;Vladimir Jurowski',278.38649,7,,127.113,1,0
650,b'Portable',362.60526,10,0.0,116.005,4,2003
651,b'Hank Locklin',146.83383,7,0.37598430150044215,90.61,4,0
652,b'Lili Ivanova',253.70077,6,,124.025,4,0
653,b'Wailing Souls',204.85179,7,,146.445,4,1981
654,b'Furry Lewis',171.49342,8,0.52549711888017,136.915,1,0
655,b'Br\xc3\xb6derna Djup',126.6673,9,,135.407,4,0
656,b'Jo-El Sonnier',233.01179,7,0.2782931195813439,169.235,4,0
657,b'Naughty By Nature;Naughty By Nature featuring Zhane',213.91628,0,0.5537788460632537,91.981,4,0
658,b'Murskahumppa',145.76281,9,,130.756,1,0
659,b'Vanessa Bell Armstrong',231.54893,2,,120.977,5,0
660,b'Radiohead',267.20608,0,0.7750235506643848,150.848,3,1997
661,b'Dave Hollister',305.34485,6,0.7288521308575127,118.052,4,2006
662,b'Seamus Egan',205.21751,0,0.3277366831778408,60.11,1,0
663,b'Arthur Tracy',161.38404,5,0.0,138.25,4,0
664,b'Angelo Badalamenti',168.51546,9,0.45472744430425266,67.405,1,0
665,b'C.C. Adcock',121.0771,7,0.0,172.716,1,0
666,b'DMX',222.09261,10,0.6782359254094846,106.769,4,1998
667,b'James Horner',269.7922,2,,76.499,5,1998
668,b'Kitaro',43.51955,10,0.3603705827121406,35.931,4,1993
669,b'Las Ketchup',171.80689,0,0.23993682440382563,167.954,1,2006
670,b'C-Side & Petit Mal',212.47955,4,,135.087,4,0
671,b'Don Gibson',152.58077,2,,80.738,3,1987
672,b'Jewel',529.91955,0,0.34580223396532944,85.316,5,0
673,b'John Legend [feat. Buju Banton]',184.73751,5,,162.876,4,0
674,b'Izzy',277.10649,1,0.37598430150044215,88.761,1,0
675,b'Nick Cave & The Bad Seeds',283.74159,0,0.5917584508236884,116.621,1,2003
676,b'Bury Your Dead',290.63791,4,0.5333708783158672,123.635,4,2009
677,b'Our Time Down Here',75.49342,6,,126.4,4,0
678,b'Pee Wee King',154.69669,5,0.0,89.201,4,0
679,b'Acorps de Rue',194.79465,5,,73.136,1,0
680,b'The Nelons',91.95057,6,,72.001,5,0
681,b'Les Blaireaux',297.76934,0,,140.173,4,2007
682,b'Bersuit Vergarabat',307.35628,6,0.5147533243380469,135.982,4,2005
683,b'G-Unit',242.52036,11,0.7618780776895576,88.043,4,2003
684,b'Saosin',212.29669,6,0.7477548155053753,85.029,4,2005
685,b'John Williams',157.28281,2,,138.508,1,0
686,b'Pardesi',309.26322,1,,106.438,4,0
687,b'Baby Grand',294.55628,9,0.0,114.011,4,0
688,b'DJ Ostkurve',207.43791,9,,137.951,4,0
689,b'Roy Rogers',154.53995,5,,121.815,4,0
690,b'Reni',222.14485,0,,92.68,1,0
691,b'Leonard Kwan',202.91873,11,,83.065,1,0
692,b'Steve Riley & The Mamou Playboys',182.22975,0,,225.669,1,1995
693,b'Falco',252.96934,11,,94.777,4,1992
694,b'New Roanoke Jug Band',178.20689,0,0.0,96.212,1,0
695,b'Warren Barfield',207.51628,11,0.0,117.985,4,2006
696,b'Dilated Peoples',149.91628,11,0.5589973270385168,165.546,3,2004
697,b'Orquesta Broadway',226.66404,9,0.0,95.243,4,0
698,b'Fever Ray',280.24118,0,0.5543841211839374,64.811,4,2009
699,b'Charles Williams',64.05179,5,,102.95,5,0
700,b'Bob Wills',201.76934,7,,95.655,1,0
701,b'David Martin',286.4322,4,0.0,133.925,4,0
702,b'The Animals_ Sonny Boy Williamson',463.49016,10,0.2884816426560289,81.111,3,1973
703,b'MN',378.06975,11,,136.95,3,0
704,b'T-Bone Walker',123.29751,8,,162.855,4,0
705,b'Floor',144.92689,4,0.26695518627553855,144.803,4,2009
706,b'Michael Card',163.082,9,0.0,122.403,4,0
707,b'Walter Jackson',156.682,5,0.3532613542649873,78.453,3,2006
708,b'Megadrums',237.24363,11,0.0,118.713,4,0
709,b'Justin',275.85261,1,,81.38,4,0
710,b'Tim Exile',80.3522,0,0.4287022625232594,141.836,4,2006
711,b'Alex Theory',317.88363,9,0.5346295822083406,100.295,4,0
712,b'Bizzy Bone Presents',50.9122,4,0.34092275586437804,81.901,4,2004
713,b'Marcel Mouloudji',110.34077,0,,77.5,5,0
714,b'Jerry Reed',138.4224,9,,201.951,4,0
715,b'George Lopez',270.68036,9,,101.455,1,2006
716,b'Cinder',218.61832,6,0.21204540548371908,157.909,4,2006
717,b'Speedball',212.21832,5,0.25510303553912445,159.702,1,1998
718,b'Johnny Cash',112.95302,4,0.3264782375027913,118.041,4,2006
719,b'Rui Da Silva',448.62649,1,,123.007,4,0
720,b'Autumnblaze',286.24934,9,0.40790171721807383,119.428,4,1999
721,b'Sister Rosetta Tharpe',156.42077,5,,89.995,5,0
722,b'Hatesex',307.87873,0,,180.129,3,0
723,b'Kris Kristofferson',194.37669,2,0.3603705827121406,74.809,4,1974
724,b'Gary Moore',198.79138,7,0.2707759989463275,100.081,4,2005
725,b'Christina Aguilera',347.84608,4,0.6803349345564326,152.214,3,2002
726,b'Maurane / Lara Fabian',198.86975,0,0.2257681159643445,107.087,4,2003
727,b'Rita Chiarelli',237.7922,5,0.0,90.282,3,2004
728,b'Kiprich',208.3522,5,,183.827,4,0
729,b'Pepe Kalle',366.13179,7,,140.316,4,0
730,b'Jaime Urrutia',233.50812,2,,102.165,4,0
731,b'David Tao',242.59873,8,,151.882,4,0
732,b'Goatwhore',225.64526,10,0.5147533243380469,110.994,4,2006
733,b'S\xc3\xa9amus Egan',276.16608,2,,201.651,1,0
734,b'Superchumbo',673.2273,6,0.0,127.992,4,0
735,b'We Show Up On Radar',124.47302,5,,79.226,4,0
736,b'Gabinete Caligari',304.32608,7,0.26695518627553855,109.051,4,1989
737,b'SUMO',215.11791,11,,101.742,4,1989
738,b'The Clark Sisters',329.74322,10,,101.988,4,0
739,b'Hank Locklin',149.2371,2,,106.941,3,0
740,b'Tanto Metro & Devonte',207.33342,1,0.3347065490692206,195.976,5,2003
741,b'Basic Channel',793.62567,11,0.5091572281903853,127.923,4,1994
742,b'Tammy Wynette',159.60771,9,,105.202,4,1968
743,b'Whitesnake',209.99791,7,0.6684662578702709,145.689,5,0
744,b'Chet Atkins',173.68771,5,,98.117,1,0
745,b'Eddie Cano',225.17506,0,,165.263,4,0
746,b'Terry Riley',142.41914,2,,128.135,4,2002
747,b'Mack and Jamie',66.42893,8,,186.13,4,0
748,b'Trivium',321.17506,4,0.47405483093120077,100.604,4,2008
749,b'Der Plan',26.67057,6,,35.898,4,0
750,b'Reel Big Fish',153.67791,2,,159.723,4,2007
751,b'Ensiferum',218.61832,9,0.6910425455861244,200.061,4,1999
752,b'Dylan Kuo',230.29506,1,,100.173,4,0
753,b'Martin Sexton',352.88771,2,0.30416950343527516,133.391,4,2001
754,b'John Mayall & The Bluesbreakers',142.602,8,,166.238,1,0
755,b'Luiz Bonfa',305.65832,4,0.3552855364230894,105.813,4,0
756,b'Chris Standring',257.59302,9,0.4944895175021134,97.959,4,2006
757,b'Ang\xc3\xa9lla Christie',348.36853,5,0.20488271774216135,111.465,4,0
758,b'Neviss',53.39383,1,,160.409,7,2003
759,b'Red Hot Chili Peppers',198.05995,4,,76.986,3,1999
760,b'Chango Spasiuk',131.57832,9,0.0,194.156,4,0
761,b'Charley Patton',196.62322,10,,107.877,1,1930
762,b'The Race',225.17506,11,,118.043,4,2006
763,b'Yahir',216.81587,0,0.0,131.938,4,0
764,b'Brian Dullaghan',110.44526,2,,92.29,3,0
765,b'Gordon MacRae',179.59138,3,,77.929,5,0
766,b'The Winans',319.60771,8,0.5729201479465231,102.328,4,0
767,b'Mario Rosenstock',319.63383,10,,79.09,3,0
768,b'Jerry Goldsmith',281.28608,1,,77.306,5,1985
769,b'Tom Petty And The Heartbreakers',274.20689,7,,168.946,4,0
770,b'Winston Reedy',235.78077,6,,153.738,4,1997
771,b'Pablo Montero',199.94077,2,0.0,100.048,4,0
772,b'Papa Wemba',278.59546,9,,120.411,7,0
773,b'John Hammond',247.32689,6,0.2538347361322313,90.666,4,2005
774,b'Barbarito Diez',157.88363,0,,116.949,5,0
775,b'Richard Galliano',201.09016,4,0.0,79.53,5,1999
776,b'Pride Tiger',229.22404,8,,114.061,7,2007
777,b'Ten Years After',248.78975,5,0.21508031850922793,128.598,1,1989
778,b'Sweet',318.9024,4,,84.103,4,0
779,b'Helen Love',145.78893,11,0.36727341580934564,156.074,4,1997
780,b'Bamberg Symphony Orchestra and Hans Swarowsky',151.01342,2,,137.219,4,0
781,b'Tomorrow',173.26975,2,0.0,138.028,4,0
782,b'Ty Herndon;Stephanie Bentley',295.3922,10,0.4051157216913865,74.166,5,0
783,b'Gary Morris',228.5971,7,,81.809,4,0
784,b'Chimaira',323.18649,7,0.6290718355952272,150.11,4,2007
785,b'Faye Adams',144.1171,3,0.0,110.323,3,1961
786,b'Cali',222.17098,1,0.0,187.716,4,0
787,b'Silv\xc3\xa9rio Pessoa',364.48608,4,0.0,95.997,3,0
788,b'X-Static',262.79138,1,,98.645,5,0
789,b'Deborah Allen',189.57016,6,0.26586104921065007,67.904,4,2005
790,b'The Master Musicians of Jajouka featuring Bachir Attar',623.72526,8,0.30416950343527516,131.578,4,0
791,b'John Holt',170.50077,8,,166.05,4,0
792,b'The Prodigy',252.52526,6,,215.916,5,0
793,b'Tina Britt',177.94567,3,0.0,118.835,1,2006
794,b'Sonny Terry & Brownie McGhee',168.64608,7,0.0,106.237,4,0
795,b'MxPx',129.88036,7,,130.716,1,2000
796,b'Fort Minor (Featuring Mr. Hahn)',236.66893,5,,90.009,4,2005
797,b'Dean Elliott And His Big Band',150.33424,0,0.6548006624363821,120.172,4,0
798,b'Enslavement Of Beauty',239.90812,4,0.5365701607974438,120.052,4,2001
799,b'liquid soul & freq',402.62485,1,0.0,0.0,3,0
800,b'C.J. Chenier',189.33506,5,,89.67,3,1992
801,b'Mercedes Castro',129.74975,3,,129.354,1,0
802,b'Snow Patrol',181.57669,7,,117.966,1,2003
803,b'Antonio Bribiesca',181.91628,7,,84.05,1,0
804,b'Sex Pistols',186.40934,4,0.34580223396532944,133.811,1,0
805,b'Pinchers',195.10812,10,0.4330050772745855,158.103,4,0
806,b'Trick Trick / Eminem',285.49179,1,0.7086072166305335,91.101,4,2005
807,b'Michael Jackson',249.99138,11,,128.702,4,1995
808,b'Franco',188.47302,2,0.3775316449767025,178.192,4,0
809,b'Carlos Nu\xc3\xb1ez',237.87057,0,0.3277366831778408,113.156,3,2002
810,b'Facto Delafe y las flores azules',158.45832,2,0.21204540548371908,95.036,4,2005
